id,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster12
7zQObBDjCfb7ZQI8b4ofhC,0.0,0.27,0.0107,9.0,-33.018,1.0,0.0466,0.974,0.0,0.071,0.101,134.696,7
3ZbEjWOJClvuJWz21EWoOe,0.0,0.223,0.0169,9.0,-28.98,1.0,0.0454,0.945,0.000213,0.342,0.0391,90.746,22
133UAAyvCicZgSzMBtzh4t,0.0,0.329,0.373,2.0,-17.833,1.0,0.0432,0.946,0.00657,0.532,0.398,90.581,22
4l2hFVUwkQfZlAZ27fT27N,0.0,0.366,0.18,6.0,-24.216,0.0,0.151,0.975,0.0,0.492,0.143,112.67,10
00Dr5hlIgOzSzb27miSrVO,0.0,0.348,0.536,5.0,-19.121,1.0,0.483,0.975,0.0,0.29,0.141,77.698,5
75DdIWwkOlfEfO0SbTrXo4,0.0,0.191,0.00944,2.0,-32.257,1.0,0.0477,0.955,0.00128,0.077,0.0372,135.112,7
4S4U6Fc3hUX2wTd48bMc8i,0.0,0.407,0.354,2.0,-16.862,1.0,0.0522,0.918,2.04e-06,0.875,0.485,103.91,18
6RSDDaFNhNJtEYiGfwKZok,0.0,0.377,0.0115,9.0,-28.114,1.0,0.0553,0.938,0.925,0.117,0.157,83.621,22
0Y2F73CXnq7xRQMlKnyJqV,0.0,0.19,0.288,4.0,-14.331,0.0,0.0319,0.902,0.305,0.762,0.226,142.022,7
2afx7sZttPusX6WNJdQecw,0.0,0.252,0.047,2.0,-17.153,0.0,0.0334,0.951,0.354,0.203,0.384,140.662,7
0TK2YIli7K1leLovkQiNik,0.0,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,6
5LciLoxa1gK70yIUeoHgRx,0.0,0.764,0.59,7.0,-4.292,1.0,0.0395,0.129,0.00847,0.0851,0.281,99.996,20
0gTcD1YjpfjqQbKDYQIFCG,0.0,0.724,0.883,1.0,-2.879,0.0,0.11,0.267,0.0,0.358,0.629,101.983,3
3HVWdVOQ0ZA45FuZGSfvns,0.0,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,20
2LsbizbOeNa4x6qsi2jAMb,0.0,0.871,0.481,7.0,-9.068,1.0,0.0383,0.52,5.54e-05,0.0809,0.664,103.063,20
7r8Yc8CBLuk18OJ89u5ou8,0.0,0.875,0.407,4.0,-10.505,1.0,0.0376,0.0769,0.000785,0.116,0.777,109.088,9
6Qs4SXO9dwPj5GKvVOv8Ki,0.0,0.741,0.52,8.0,-7.513,1.0,0.0656,0.45,1.97e-06,0.222,0.347,102.998,20
1ngvdi0Srh3TSPFoDs3PUs,0.0,0.694,0.946,10.0,-2.737,1.0,0.268,0.0722,0.0,0.165,0.468,111.057,6
1ahVFh0ViDZr8LvkEVlq3B,0.0,0.44,0.635,11.0,-6.385,1.0,0.0326,0.129,0.0,0.121,0.327,128.133,17
4y3OI86AEP6PQoDE6olYhO,0.0,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,1
3INsYP1Y8GG4qJvBsKCdXC,0.0,0.465,0.917,5.0,-6.331,1.0,0.237,0.0152,0.02,0.286,0.39,155.061,4
5N5k9nd479b1xpDZ4usjrg,0.0,0.781,0.768,11.0,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,17
7jr3iPu4O4bTCVwLMbdU2i,0.0,0.678,0.729,8.0,-4.188,1.0,0.137,0.0658,0.0,0.303,0.643,99.895,20
6xUy203RnyyOfbqf96Nven,0.0,0.407,0.789,7.0,-4.229,0.0,0.282,0.17,0.0,0.126,0.687,92.933,13
6WkJ2OK163XXS2oARUC9JM,0.0,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,17
6b2RcmUt1g9N9mQ3CbjX2Y,0.0,0.477,0.682,1.0,-4.931,0.0,0.0925,0.153,0.0,0.0763,0.345,110.567,9
5N4erncE7kuUccm7zEmwzk,0.0,0.588,0.67,0.0,-6.439,1.0,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,21
14sOS5L36385FJ3OL8hew4,0.0,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999,6
4YhN72dRYL2Z3MsaKyT7rS,0.0,0.669,0.797,9.0,-5.68,0.0,0.0624,0.259,0.0,0.199,0.552,119.865,17
14nIFzHQf1OBWf6VHVR8DF,0.0,0.711,0.724,7.0,-4.809,1.0,0.106,0.0835,0.0,0.0389,0.478,104.048,20
1rCcsYnmqbMYdkG7kS9GC5,0.0,0.574,0.728,1.0,-4.777,1.0,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,21
33IOhptvC2Qoy2UhjiHXLV,0.0,0.609,0.726,5.0,-4.346,0.0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,3
27rdGxbavYJeBphck5MZAF,0.0,0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,6
0VdwHBLCTSdrTJFIjWOsEC,0.0,0.604,0.894,11.0,-3.796,1.0,0.199,0.0829,0.000564,0.201,0.669,122.884,17
5itOtNx0WxtJmi1TQ3RuRd,0.0,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,21
76cy1WJvNGJTj78UqeA5zr,0.0,0.836,0.544,7.0,-5.975,1.0,0.0943,0.0403,0.0,0.0824,0.51,97.028,3
5a8RPWgKSmcGBGcffmIrUi,0.0,0.691,0.716,7.0,-5.985,1.0,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,6
3M9Apu4OZfylLTFKvgEtKa,0.0,0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.767,114.996,6
4ut5G4rgB1ClpMTMfjoIuy,0.0,0.414,0.486,6.0,-6.431,0.0,0.0311,0.0129,0.0,0.111,0.368,128.038,17
1HpzOCZbNWzxvvXfSGtSrX,0.0,0.605,0.664,8.0,-7.162,1.0,0.0316,0.00548,3e-06,0.204,0.164,103.997,20
0vrmHPfoBadXVr2n0m1aqZ,0.0,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011,17
6kPJZM97LwdG9QIsT7khp6,0.0,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,20
0mjAU3yKR1QnXnHtjGJqTM,0.0,0.759,0.605,7.0,-7.737,1.0,0.0433,0.156,0.0,0.694,0.64,121.049,17
2Fxmhks0bxGSBdJ92vM42m,0.0,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,11
7EI6Iki24tBHAMxtb4xQN2,0.0,0.628,0.797,11.0,-3.953,0.0,0.0596,0.0364,0.0,0.104,0.321,106.93,20
2rPE9A1vEgShuZxxzR2tZH,0.0,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,9
5WHTFyqSii0lmT9R21abT8,0.0,0.674,0.881,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,20
0DiDStADDVh3SvAsoJAFMk,0.0,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,3
3hlYxsbq75SWlRfN7XR7Ax,0.0,0.547,0.884,1.0,-5.483,1.0,0.0457,0.106,9.56e-06,0.0715,0.886,169.954,8
0nxYyX5PIHJqF4VSb4CIFV,0.0,0.469,0.801,5.0,-5.635,1.0,0.0834,0.0715,0.0,0.49,0.425,124.068,17
4vUmTMuQqjdnvlZmAH61Qk,0.0,0.857,0.621,9.0,-6.376,0.0,0.0824,0.148,0.0,0.0865,0.668,97.986,20
02rbSCTm2smTIZ6d8im2NP,0.0,0.802,0.803,4.0,-5.428,1.0,0.153,0.0572,1.06e-06,0.269,0.339,118.997,21
3k2fZoNTfzrFSBRP5QWSW4,0.0,0.751,0.698,9.0,-6.288,1.0,0.0309,0.458,0.000458,0.419,0.534,104.945,20
5sdb5pMhcK44SSLsj1moUh,0.0,0.775,0.872,6.0,-4.194,1.0,0.0469,0.033,0.0579,0.298,0.379,122.994,17
0MAwa3gzHXuyttt1MuYp3g,0.0,0.8,0.607,6.0,-10.093,0.0,0.144,0.0492,0.0551,0.381,0.581,123.012,17
3Kuu5vASpXK8oRsxOvau6P,0.0,0.673,0.596,10.0,-7.891,1.0,0.0354,0.166,0.0,0.11,0.19,123.969,17
4Tvw0lweq9l2JPQKFbpbBQ,0.0,0.647,0.795,1.0,-3.548,0.0,0.0372,0.0635,0.0,0.188,0.409,127.992,1
1Te8WIfLudxjHTr66BL0JK,0.0,0.731,0.822,1.0,-5.305,1.0,0.0459,0.394,0.0,0.288,0.708,118.021,21
2RP8Svo0pMwZXnVcmOffDw,0.0,0.734,0.76,11.0,-5.267,0.0,0.0415,0.0232,0.0,0.127,0.685,122.072,17
6tF92PMv01Ug9Dh8Rmy6nH,0.0,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,6
0lYBSQXN6rCTvUZvg9S0lU,0.0,0.652,0.713,8.0,-5.311,1.0,0.0368,0.0771,1.02e-05,0.144,0.152,100.023,20
6RtPijgfPKROxEzTHNRiDp,0.0,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,12
3AFfyUXTfj12PgrOkZiiJo,0.0,0.748,0.819,10.0,-4.032,0.0,0.198,0.13,0.0,0.111,0.792,110.645,6
3vCHmbyOgc6pgwLUWfU4pF,0.0,0.461,0.69,8.0,-6.958,1.0,0.0611,0.169,1.01e-06,0.113,0.353,110.915,6
2lYTJK94hb0fd1LQtb6Dhk,0.0,0.659,0.738,4.0,-5.072,0.0,0.0477,0.118,0.0,0.115,0.481,127.95,1
7cbBZqBwEzlKBIYPb1Cbf0,0.0,0.164,0.194,11.0,-14.459,0.0,0.0374,0.931,0.864,0.093,0.0912,75.049,23
0fwahi2vF1hUKG82h0SYrG,0.0,0.245,0.272,9.0,-15.258,0.0,0.04,0.939,0.896,0.108,0.0384,76.054,23
4oLUveWSnU2IGxtXfnTOdc,0.0,0.156,0.217,0.0,-12.222,0.0,0.0376,0.905,8.5e-06,0.117,0.18,70.992,23
7Ctv7EaxCB5rrb2WEceWVY,0.0,0.0819,0.136,6.0,-15.829,0.0,0.0388,0.92,0.876,0.0952,0.0359,82.158,5
51WjyH4wscCfhwIkKEovYP,0.0,0.359,0.468,7.0,-10.501,0.0,0.037,0.89,0.0027,0.105,0.372,146.005,12
68IAsAGuEtiqduPAxp6x7a,0.0,0.529,0.0565,7.0,-22.54,1.0,0.0551,0.987,0.896,0.198,0.261,85.455,22
3xwmcsbtCzlhrsxbFD4lH6,0.0,0.491,0.529,2.0,-8.271,0.0,0.0401,0.869,0.0587,0.249,0.233,122.722,21
0WHMHuO5JPzJ8IZVjv3TL6,0.0,0.322,0.309,5.0,-11.6,1.0,0.0279,0.785,0.955,0.085,0.189,93.365,13
3yZxLiYHDcvGCA41TbZjcx,0.0,0.364,0.536,7.0,-9.079,0.0,0.0327,0.848,0.544,0.0874,0.342,134.444,11
47lO43fv2mhm1irHW3gMHV,0.0,0.125,0.304,10.0,-13.972,1.0,0.0336,0.888,0.87,0.0947,0.0696,96.599,18
0WpwRwtHKYJT1IjUnauOOo,0.0,0.248,0.189,2.0,-11.384,1.0,0.032,0.923,0.000182,0.0631,0.132,134.844,1
2xGDOy0pPf7XQSBhvJ9lzn,0.0,0.375,0.408,10.0,-14.478,1.0,0.0496,0.776,0.0383,0.0887,0.198,152.057,4
610EDOFqHM0HLGu5x0QDOH,0.0,0.16,0.132,7.0,-13.779,1.0,0.0379,0.951,0.777,0.0766,0.0381,139.002,7
3RRBYeYWJk8b3HH76HTSPI,0.0,0.302,0.588,2.0,-9.256,0.0,0.0471,0.767,0.935,0.311,0.22,64.328,16
7qQbQHcQQCKA0kuqBPLjzL,0.0,0.263,0.907,2.0,-7.51,0.0,0.0763,0.427,0.736,0.0731,0.221,166.349,8
7hiALMwjWvaaf93yU6LeX0,0.0,0.174,0.133,4.0,-12.67,0.0,0.034,0.952,0.882,0.111,0.102,58.691,16
76wTgKMKsLpoUUm9Aw4tE4,0.0,0.221,0.396,1.0,-10.155,1.0,0.0373,0.0277,0.204,0.0737,0.0664,108.533,9
5Hxj4y7oJizx2lzj30dZiB,0.0,0.168,0.215,2.0,-11.415,0.0,0.0353,0.943,0.0044,0.288,0.0704,92.555,13
7a4GmW7u2DeMbWJPxAlFn5,0.0,0.232,0.166,9.0,-15.288,1.0,0.0349,0.984,0.957,0.1,0.0663,68.464,23
2I0CWu60kk4gpON8Z0wIZk,0.0,0.453,0.262,0.0,-13.83,1.0,0.0345,0.922,0.864,0.175,0.238,129.319,1
2xjyZVdSKjpd89qRFMnZtR,0.0,0.185,0.0831,2.0,-19.618,1.0,0.0363,0.957,0.937,0.0632,0.13,69.27,23
5UiLpG7orPQ5V7HFx2trGR,0.0,0.262,0.242,7.0,-11.938,1.0,0.0347,0.937,0.837,0.102,0.142,125.538,17
0wOWcBh8Amxo88jkNBKtnK,0.0,0.444,0.467,9.0,-9.592,0.0,0.0291,0.262,0.00965,0.0735,0.386,98.635,20
0WtCun4HUSuqpYl0c0iAUJ,0.0,0.065,0.195,11.0,-16.263,0.0,0.0398,0.936,0.814,0.089,0.0593,67.922,23
4G75RmlzYUJ1qdolqAc00o,0.0,0.356,0.426,3.0,-7.955,1.0,0.0334,0.83,0.417,0.152,0.446,88.108,13
2XPXc3vvTvRSyXGt1onJMJ,0.0,0.205,0.263,11.0,-10.32,0.0,0.0426,0.97,0.354,0.136,0.0936,72.279,23
4lA3CJ6y5rVeMyYEWsZSqZ,0.0,0.367,0.683,9.0,-5.723,0.0,0.0346,0.657,0.279,0.122,0.399,108.031,20
6mCYfk9fuCW2wZaDjwcDst,0.0,0.357,0.298,9.0,-10.383,0.0,0.035,0.876,0.471,0.124,0.324,122.439,17
4mwG3nNxsKauOMPNGzuFpW,0.0,0.159,0.231,5.0,-12.467,0.0,0.0385,0.97,0.937,0.129,0.0394,65.391,16
0rj5I8Bko9Xjh8PGjO8OQh,0.0,0.529,0.0565,7.0,-22.54,1.0,0.0551,0.987,0.896,0.198,0.261,85.455,22
5hgalo6f5axSbdhq2GlYZz,0.0,0.536,0.0781,9.0,-21.773,1.0,0.0444,0.989,0.924,0.086,0.171,93.135,22
4LqidxXAWyy7IMw50dklYx,0.0,0.294,0.271,2.0,-23.385,0.0,0.0532,0.993,0.794,0.232,0.696,210.67,24
45VRTRCVnSAutjHpgaEGvc,0.0,0.316,0.0759,2.0,-25.191,1.0,0.0525,0.99,0.912,0.157,0.386,179.245,15
3YJ0EMx1h7LOWwqwLxHbhB,0.0,0.579,0.0382,8.0,-22.599,1.0,0.0818,0.987,0.85,0.0843,0.387,124.138,19
6HHM70OUEpLw9B3G5ISYNL,0.0,0.448,0.178,4.0,-19.295,1.0,0.0544,0.991,0.89,0.13,0.346,136.712,7
2xRSADvKJQzhsyDr1OCfWf,0.0,0.331,0.0479,2.0,-21.545,1.0,0.0464,0.985,0.849,0.217,0.226,78.806,5
6t2YMktpO6pSF4avtyXxjI,0.0,0.316,0.0759,2.0,-25.191,1.0,0.0525,0.99,0.912,0.157,0.386,179.245,15
0fvQE9so6Xnqu9fptIzeNU,0.0,0.289,0.157,5.0,-22.936,1.0,0.0599,0.992,0.911,0.13,0.176,182.405,15
4vnoxVAr77ZrlK4ZCB4qie,0.0,0.386,0.0931,7.0,-22.524,1.0,0.108,0.988,0.92,0.0951,0.144,85.53,22
3ydvJ3TPKyRYersJt4Suzn,0.0,0.367,0.87,5.0,-6.635,0.0,0.0574,0.00206,0.236,0.304,0.262,105.231,9
0zTDO1y0T1A4F2y7FZpDZ9,0.0,0.448,0.118,2.0,-20.516,0.0,0.0522,0.993,0.869,0.233,0.386,73.918,23
38cBrVKz9eheOiUPewYRAk,0.0,0.262,0.28,4.0,-13.534,0.0,0.0391,0.853,0.00297,0.151,0.158,79.686,5
1e0f0sHoVlOQQIxgIBDTuy,0.0,0.626,0.136,9.0,-19.816,0.0,0.062,0.991,0.926,0.112,0.157,90.775,22
1yBCKeYhrw3lcqkugULpjC,0.0,0.237,0.0779,7.0,-24.484,0.0,0.0422,0.986,0.898,0.0796,0.227,161.551,15
01xjI3dIp9XqIescB02SjI,0.0,0.413,0.255,7.0,-11.324,0.0,0.0454,0.947,0.219,0.148,0.48,166.112,8
3I59vtolLIBWdc3fRXNU9p,0.0,0.25,0.113,7.0,-17.215,1.0,0.0397,0.812,0.811,0.113,0.111,75.252,23
6MChTTnHKl7mBFaMBsJvZL,0.0,0.239,0.0752,2.0,-20.346,0.0,0.042,0.97,0.132,0.12,0.322,170.151,15
1yYU9qMiGQn7VA9yZg759d,0.0,0.536,0.0781,9.0,-21.773,1.0,0.0444,0.989,0.924,0.086,0.171,93.135,22
0Fihlx5MF8xnHhVkhnTPaO,0.0,0.474,0.419,8.0,-14.024,0.0,0.0321,0.45,0.984,0.161,0.482,79.956,5
097v2sBa6fRTdJkS3S2TuV,0.0,0.634,0.325,9.0,-15.536,1.0,0.0669,0.798,0.0993,0.0555,0.767,170.169,8
4eiya11uBHZitZXXd1F7KD,0.0,0.18,0.321,5.0,-10.681,1.0,0.0301,0.608,0.916,0.273,0.0947,101.894,18
6twfbMlLrNsIxn4UdSUyQ8,0.0,0.529,0.0565,7.0,-22.54,1.0,0.0551,0.987,0.896,0.198,0.261,85.455,22
1R44inHrgCXEYoPIIv0uOo,0.0,0.459,0.176,7.0,-23.208,1.0,0.0573,0.994,0.925,0.129,0.25,85.796,22
7waCsHbRidyzBiF42v4LDa,0.0,0.681,0.39,2.0,-15.954,1.0,0.0323,0.197,0.871,0.106,0.693,128.422,19
3yHMQudQdqggDH2rGeRmTt,0.0,0.506,0.985,10.0,-7.552,0.0,0.0516,0.00874,0.858,0.106,0.336,138.974,11
4nNJFfd8Qn6tNDQtIA5hWe,0.0,0.293,0.138,9.0,-18.983,0.0,0.046,0.809,0.000984,0.0882,0.113,80.325,5
4kTVlV0XqAO4rDlO7zdnSI,0.0,0.441,0.913,7.0,-5.244,0.0,0.0606,1.23e-05,0.771,0.0734,0.547,84.965,0
1A9jS3UF6dpaE5DFKOCKWi,0.0,0.274,0.285,3.0,-12.985,1.0,0.0379,0.77,0.357,0.0903,0.197,92.97,18
57xUfERzImpEzpvNg3VJs8,0.0,0.308,0.155,2.0,-17.502,0.0,0.0349,0.914,8.32e-06,0.217,0.283,156.086,4
42RZiITBXFZH99rNxFBWpd,0.0,0.533,0.763,2.0,-10.324,0.0,0.0481,0.00888,0.328,0.0526,0.439,123.027,21
6VjgigNfF7fyzDk9w2sPbc,0.0,0.298,0.11,0.0,-17.261,0.0,0.039,0.968,0.0,0.134,0.186,133.402,7
4rAMkB0kFt8ULv1LP2ysGp,0.0,0.459,0.176,7.0,-23.208,1.0,0.0573,0.994,0.925,0.129,0.25,85.796,22
1nWZOOEQesOTQHFOE0x0RK,0.0,0.36,0.371,0.0,-13.707,1.0,0.0345,0.899,0.000116,0.119,0.0728,81.688,5
7ATNkrimU0gJFUh8Z2tBm6,0.0,0.384,0.348,7.0,-13.18,1.0,0.0408,0.945,0.904,0.157,0.648,78.324,5
1mYZvSIfYesuNJYfZuU6v6,0.0,0.227,0.0993,5.0,-14.815,1.0,0.0469,0.981,0.924,0.0728,0.161,166.641,8
0HRBBQ6vsanCQakxU52sI1,0.0,0.152,0.308,0.0,-13.38,1.0,0.0405,0.964,0.102,0.14,0.181,179.476,2
0QHd2cdkqO9SjVlqwNWPoF,0.0,0.479,0.105,3.0,-22.389,1.0,0.0421,0.993,0.905,0.197,0.168,74.928,14
4C7KNtkt762bUEBVsM8EnY,0.0,0.34,0.208,11.0,-12.444,0.0,0.0448,0.941,4.98e-06,0.0958,0.284,85.173,0
0SgkfMK2wDB7lFGy4en5v1,0.0,0.364,0.843,9.0,-5.399,0.0,0.0533,0.0157,0.882,0.0839,0.479,112.908,6
6lG0ptwqerVDILTnoOBb4s,0.0,0.667,0.479,0.0,-9.873,1.0,0.0568,0.0226,0.864,0.102,0.963,170.143,8
7ve9QUMDjjVazhiDlDj991,0.0,0.457,0.0877,1.0,-21.355,1.0,0.0542,0.992,0.904,0.0872,0.0394,73.97,14
1oPewxIBQALL6NkpkEJ0LI,0.0,0.405,0.173,4.0,-18.794,0.0,0.0347,0.988,0.901,0.256,0.22,77.766,5
66TwGkIroxqhO8YnGfuFl5,0.0,0.271,0.308,4.0,-12.284,0.0,0.0333,0.787,0.0202,0.111,0.146,134.638,1
2p9ilzloVCqkZHhtYPOPGD,0.0,0.322,0.244,7.0,-13.289,1.0,0.0368,0.408,0.737,0.341,0.0411,96.793,18
2RFABEMlOHs4RzUDvG47F4,0.0,0.57,0.182,7.0,-19.419,1.0,0.0627,0.994,0.928,0.123,0.406,78.851,5
371hW8jNiTw0krVLQRZ1ma,0.0,0.597,0.398,0.0,-8.455,1.0,0.0525,0.968,0.0445,0.297,0.927,146.129,12
3V6RNwWBuGwxqhTJyhexP3,0.0,0.303,0.162,4.0,-18.183,0.0,0.041,0.988,0.912,0.127,0.111,172.366,15
1ZXwI5Km58wXR387irNyCD,0.0,0.417,0.143,7.0,-20.412,1.0,0.0517,0.993,0.913,0.209,0.226,140.226,7
1krwBDchxVwIwNzTJR0tUu,0.0,0.377,0.0593,2.0,-16.736,1.0,0.0408,0.937,0.662,0.0703,0.103,69.836,23
4zCrntf8ZFkOrM0Dn9HkRM,0.0,0.401,0.134,0.0,-21.44,0.0,0.0417,0.979,0.924,0.111,0.425,171.771,15
3MzHX52XY45GRqHvxsJhwf,0.0,0.758,0.185,7.0,-15.576,0.0,0.0386,0.991,0.957,0.199,0.145,120.043,19
1BwJYmQXb8vBtvU8wOuqUx,0.0,0.289,0.163,9.0,-20.906,1.0,0.054,0.991,0.907,0.108,0.377,172.064,15
27Th7WI68GcLBVqNhpRO6P,0.0,0.586,0.765,5.0,-8.481,0.0,0.0409,6.84e-05,0.847,0.108,0.395,135.035,11
1aBe6HKeS17lQwcv73B0Oq,0.0,0.727,0.176,3.0,-15.01,1.0,0.0364,0.696,0.0829,0.258,0.616,120.013,19
1wIZH229KHFxRL0udmSBlt,0.0,0.244,0.268,2.0,-15.351,0.0,0.0452,0.947,0.876,0.0982,0.0395,87.173,5
4czo7iYZ5MOx2k8Tsoeap7,0.0,0.134,0.214,9.0,-11.585,1.0,0.0432,0.873,0.927,0.102,0.0369,85.605,0
0zoj5WOp38Yoyx2wA1Y8nQ,0.0,0.697,0.525,3.0,-12.849,0.0,0.0659,0.00511,1.36e-06,0.182,0.649,141.99,12
5Iqon4VzEM1B38qEEb5vuD,0.0,0.523,0.146,10.0,-18.976,1.0,0.0445,0.99,0.915,0.115,0.303,107.882,10
6fCrc8HKEvXrjdtZkR6m15,0.0,0.615,0.282,9.0,-20.229,0.0,0.0485,0.992,0.841,0.211,0.43,78.11,5
6pZU4Ye2qfzEhXrLrwb2Nc,0.0,0.812,0.843,8.0,-13.906,0.0,0.299,0.0367,0.0658,0.0637,0.425,80.045,5
1vP1s7VasUzhBK30wEsnXA,0.0,0.608,0.0755,2.0,-17.13,1.0,0.22,0.855,0.107,0.0726,0.55,91.777,18
2l5s3qdkyht6Q80JuXlZAJ,0.0,0.667,0.651,0.0,-14.049,1.0,0.132,0.0992,2.28e-05,0.176,0.845,83.908,5
1BsXKP4VsPTYi5sqY5Z9sW,0.0,0.49,0.976,11.0,-0.94,0.0,0.125,0.0396,7.28e-06,0.47,0.331,126.055,17
1qzW8JC4ekYz2FsG5X4qBw,0.0,0.295,0.174,0.0,-12.286,1.0,0.0359,0.983,0.313,0.12,0.221,77.413,23
4p7l2gJNQ78mQDXAamqEXw,0.0,0.568,0.39,2.0,-9.224,0.0,0.0254,0.244,0.000295,0.112,0.185,139.91,12
32H9hRGH6xj1GbdffNjJQ5,0.0,0.368,0.697,9.0,-5.93,0.0,0.0634,0.00411,0.884,0.107,0.215,119.943,17
2bkbiYercO5dIgWUzyksfX,0.0,0.492,0.55,0.0,-4.992,0.0,0.0267,0.378,0.0,0.387,0.33,133.915,1
0MTYZUVYyLy7Eh99YyRxkX,0.0,0.523,0.999,0.0,-3.414,1.0,0.0442,0.000491,0.934,0.125,0.761,140.011,12
1axR5Pc1Spts2zTRfrQLa5,0.0,0.226,0.202,9.0,-11.452,0.0,0.0405,0.981,0.687,0.225,0.4,82.502,0
18mTvMI0D1MfMLSbsVKZik,0.0,0.101,0.106,0.0,-17.145,1.0,0.0373,0.423,0.265,0.132,0.0317,90.122,5
3HCfLj84q3qXdArLlA1dV5,0.0,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,3
2TIlqbIneP0ZY1O0EzYLlc,0.0,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,9
0sZR0i96GtoJEP8N8ujrKs,0.0,0.725,0.743,0.0,-5.149,0.0,0.0416,0.0397,3.53e-05,0.189,0.716,124.98,21
51Fjme0JiitpyXKuyQiCDo,0.0,0.843,0.391,2.0,-7.899,1.0,0.0845,0.181,0.0,0.137,0.496,129.972,1
5p1ex0pXv6jSPJ6QbumQpD,0.0,0.677,0.744,10.0,-6.806,0.0,0.0295,0.0404,0.00016,0.074,0.631,124.08,17
0zApQ6S9tS2VVdY8F5jwp4,0.0,0.676,0.553,6.0,-7.942,0.0,0.391,0.517,1.77e-06,0.0678,0.668,179.901,2
4evmHXcjt3bTUHD1cvny97,0.0,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548,92.977,13
1f38Gx6xQz6r4H1jGVNBJo,0.0,0.822,0.743,6.0,-3.04,0.0,0.0567,0.285,2.31e-06,0.102,0.355,96.025,3
5RNrZlOMuB19gmJ7snuhsx,0.0,0.737,0.792,9.0,-7.022,0.0,0.065,0.329,9.25e-05,0.11,0.494,119.995,17
53CJANUxooaqGOtdsBTh7O,0.0,0.908,0.517,1.0,-6.063,1.0,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,1
1p4ReWODNB8RP1BULjfYPf,0.0,0.863,0.717,4.0,-6.243,0.0,0.11,0.0728,3.17e-06,0.238,0.735,94.013,3
5dW1VZPcFqB4n0P08rGDgm,0.0,0.847,0.678,9.0,-8.635,1.0,0.109,0.0669,0.0,0.274,0.811,97.984,20
6vBdBCoOhKHiYDDOcorfNo,0.0,0.58,0.653,5.0,-3.818,1.0,0.0745,0.447,0.0,0.111,0.175,150.231,12
4Clmg1g8n2yBYG13Z1oSdG,0.0,0.745,0.972,7.0,-3.506,1.0,0.0774,0.00903,0.465,0.297,0.556,128.031,17
4HnILjsU1aUdCBvaKDCuxL,0.0,0.477,0.413,0.0,-7.766,1.0,0.117,0.306,0.000104,0.139,0.3,124.763,21
5qmq61DAAOUaW8AUo8xKhh,0.0,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,4
11Ju7w6JGc39yiuIpCnVGK,0.0,0.645,0.762,9.0,-5.161,1.0,0.0843,0.526,0.0,0.108,0.592,176.048,8
2ksOAxtIxY8yElEWw8RhgK,0.0,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,20
4RMocTDJMh08IpFfRBWf4j,0.0,0.716,0.764,7.0,-7.237,0.0,0.0372,0.23,3.37e-05,0.0828,0.405,101.009,20
5iwz1NiezX7WWjnCgY5TH4,0.0,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,17
